Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,17/02/2022,5460078819,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,2,,,188,,,2.75
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,16/02/2022,5460078769,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,9,,,1175,,,12.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,16/02/2022,5460078771,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,2,,,216,,,2.75
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,16/02/2022,5460078778,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,9,,,852,,,12.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,16/02/2022,5460078794,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,10,,,964,,,13.75
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,16/02/2022,5460078780,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,6,,,820,,,8.25
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,16/02/2022,5460078765,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,1,,,100,,,1.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,16/02/2022,5460078770,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,1,,,128,,,1.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,16/02/2022,5460078772,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,14,,,1382,,,19.26
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,16/02/2022,5460078790,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,1,,,94,,,1.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,16/02/2022,5460078798,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,17,,,1710,,,23.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,16/02/2022,5460078795,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,10,,,978,,,13.75
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,14/02/2022,5460078710,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,31,,,2635,,,42.64
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,14/02/2022,5460078704,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,8,,,719,,,11.00
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,14/02/2022,5460078705,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,1,,,111,,,1.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,14/02/2022,5460078714,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,105,,,9480,,,144.42
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,14/02/2022,5460078706,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,5,,,425,,,6.88
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,14/02/2022,5460078709,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,1,,,94,,,1.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,14/02/2022,5460078712,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,68,,,6064,,,93.53
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,14/02/2022,5460078711,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,15,,,1365,,,20.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,11/02/2022,5460078668,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,25,,,2494,,,34.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,11/02/2022,5460078646,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,8,,,721,,,11.00
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,11/02/2022,5460078642,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,10,,,1009,,,13.75
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,11/02/2022,5460078644,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,18,,,1740,,,24.76
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,11/02/2022,5460078660,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,8,,,799,,,11.00
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,11/02/2022,5460078662,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,3,,,282,,,4.13
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,11/02/2022,5460078665,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,23,,,2300,,,31.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,11/02/2022,5460078659,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,7,,,658,,,9.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,27/01/2022,2485235,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,1096,,,185656.23,,,367.66,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,21/01/2022,2484176,CATERPILLAR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,300,,,66594,,,100.64,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,21/01/2022,2484175,CATERPILLAR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,0.00,,24,,,5327.52,,,35.42,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,26/01/2022,2485234,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,0.00,,324,,,62801.44,,,478.23,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,26/01/2022,5460078216,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,2,,,207,,,2.75
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,26/01/2022,5460078218,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,5,,,499,,,6.88
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,26/01/2022,5460078223,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,17,,,2027,,,23.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,26/01/2022,5460078217,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,15,,,1679,,,20.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,31/01/2022,2485220,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,0.00,,117,,,17145.99,,,172.69,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,31/01/2022,2486397,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,144,,,31165.92,,,48.31,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,31/01/2022,2485221,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,292,,,42154.59,,,97.95,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,31/01/2022,2486396,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,0.00,,96,,,21842.88,,,141.70,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,07/02/2022,2485221,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,36,,,5160.42,,,12.08,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078735,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,4,,,502,,,5.50
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078738,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,2,,,378,,,2.75
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078733,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,14,,,2237,,,19.26
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078741,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,7,,,972,,,9.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078743,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,5,,,702,,,6.88
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078732,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,6,,,798,,,8.25
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078731,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,6,,,915,,,8.25
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078737,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,15,,,2379,,,20.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,2490754,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,0.00,,96,,,20244,,,141.70,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078726,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,5,,,555,,,6.88
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078725,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,8,,,1775,,,11.00
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078734,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,4,,,536,,,5.50
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078729,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,1,,,144,,,1.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078736,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,8,,,976,,,11.00
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,2490755,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,384,,,78311.52,,,128.82,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078724,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,5,,,1360,,,6.88
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,15/02/2022,5460078728,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,3,,,432,,,4.13
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,08/02/2022,2485221,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,11,,,1586.97,,,3.69,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,18/02/2022,5460078882,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,9,,,1944,,,12.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,18/02/2022,5460078876,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,6,,,763,,,8.25
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,18/02/2022,5460078884,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,13,,,1698,,,17.88
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,18/02/2022,5460078875,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,17,,,2243,,,23.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,18/02/2022,5460078883,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,15,,,2186,,,20.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,18/02/2022,5460078878,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,3,,,497,,,4.13
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,18/02/2022,5460078885,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,12,,,2652,,,16.50
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,18/02/2022,5460078887,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,8,,,1157,,,11.00
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,18/02/2022,5460078877,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,8,,,2176,,,11.00
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,18/02/2022,5460078886,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,8,,,1920,,,11.00
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078851,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,24,,,3638,,,33.01
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078866,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,8,,,1091,,,11.00
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078818,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,9,,,1213,,,12.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078846,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,12,,,1780,,,16.50
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078863,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,9,,,1533,,,12.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078853,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,16,,,4302,,,22.01
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078855,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,6,,,934,,,8.25
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078834,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,14,,,2100,,,19.26
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078841,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,7,,,1064,,,9.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078865,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,15,,,2306,,,20.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078843,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,4,,,508,,,5.50
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078861,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,26,,,3117,,,35.76
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078833,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,17,,,3630,,,23.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078860,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,6,,,878,,,8.25
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078857,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,14,,,1967,,,19.26
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078828,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,14,,,2490,,,19.26
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078844,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,14,,,1841,,,19.26
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078829,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,14,,,3412,,,19.26
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078852,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,16,,,2992,,,22.01
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078854,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,11,,,2244,,,15.13
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078856,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,15,,,2176,,,20.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078864,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,6,,,900,,,8.25
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078862,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,14,,,2216,,,19.26
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078827,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,15,,,2862,,,20.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078826,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,16,,,3456,,,22.01
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078838,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,14,,,2071,,,19.26
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078821,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,1,,,127,,,1.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078845,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,6,,,768,,,8.25
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,17/02/2022,5460078847,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,7,,,1085,,,9.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078782,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,12,,,1781,,,16.50
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078793,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,10,,,1617,,,13.75
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078792,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,12,,,1707,,,16.50
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078756,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,11,,,2536,,,15.13
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078764,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,11,,,2281,,,15.13
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078783,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,13,,,1995,,,17.88
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078757,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,12,,,2814,,,16.50
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078778,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,7,,,1032,,,9.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078786,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,8,,,1251,,,11.00
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078794,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,2,,,210,,,2.75
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078785,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,12,,,1420,,,16.50
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078755,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,14,,,2667,,,19.26
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078779,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,10,,,1431,,,13.75
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078781,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,15,,,2121,,,20.63
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078758,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,9,,,1998,,,12.38
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078784,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,16,,,2168,,,22.01
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078797,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,14,,,1977,,,19.26
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078775,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,11,,,1632,,,15.13
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078787,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,3,,,465,,,4.13
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078774,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,14,,,3808,,,19.26
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078759,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,10,,,2178,,,13.75
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,16/02/2022,5460078776,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,13,,,1966,,,17.88
